tau_d,blending,noise_delta,run,error_envelope,error_outside_switch,error_spike_windowed,error_spike_instant,num_switches,avg_time_between_switches,switch_rate,J,J_raw
0.0,False,0.04,7,0.8937458815275782,0.26668504858842773,0.8631682194242914,0.8548514504550933,10,1.9444444444444449,0.5,0.2854308900922321,0.27331713090348764
0.0,True,0.04,7,0.8937458815275782,0.2663534199448932,0.8631682194242914,0.8548514504550933,10,1.9444444444444449,0.5,0.0676514745595533,0.27353889869303577
0.0,False,0.04,8,1.2489418220785151,0.281465655134329,1.2489418220785151,1.2481051341102667,10,1.96,0.5,0.36257111189312274,0.3496523658380769
0.0,True,0.04,8,1.2489418220785151,0.2814979723743403,1.2489418220785151,1.2481051341102667,10,1.96,0.5,0.0932580696315,0.3494574008292789
0.0,False,0.04,9,0.8454329575273529,0.27263450846646253,0.6985673372473834,0.6985595425603492,10,1.9266666666666667,0.5,0.2968219465436143,0.2912287365260907
0.0,True,0.04,9,0.8454329575273529,0.27266206154443107,0.6993586924802079,0.6993586924802079,10,1.9266666666666667,0.5,0.051678966241724314,0.2912517228098122
0.0,False,0.08,0,0.8265436483692206,0.2584156186517194,0.6905685003999485,0.6905685003999485,13,1.465,0.65,0.3507438287159562,0.297152597931247
0.0,True,0.08,0,0.8265436483692206,0.2586280436019957,0.693155988621825,0.693155988621825,13,1.465,0.65,0.08248803979033649,0.297152597931247
0.0,False,0.08,1,0.7422290941378353,0.25589827377852614,0.5979366519387318,0.5970633417014914,15,1.2514285714285713,0.75,0.2192788085989019,0.20863707172970247
0.0,True,0.08,1,0.7422290941378353,0.2559418402105014,0.5979366519387318,0.5970633417014914,15,1.2514285714285713,0.75,0.058034361381551235,0.20848447926833857
0.0,False,0.08,2,1.1196800041659607,0.28411789933489223,1.1154682760094616,1.0409073784239586,15,1.2457142857142858,0.75,0.20720532184999826,0.1956662977476991
0.0,True,0.08,2,1.1196800041659607,0.27827750920201855,1.1154682760094616,1.0409073784239586,13,1.4533333333333334,0.65,0.05063040582798705,0.19573422507375102
0.0,False,0.08,3,0.9515677781993997,0.2831366110534707,0.9316476760134758,0.9140780431292775,15,1.2585714285714285,0.75,0.24991210121170793,0.2386074620948484
0.0,True,0.08,3,0.9515677781993997,0.28362787895305563,0.9316476760134758,0.9140780431292775,15,1.2585714285714285,0.75,0.06246794328050458,0.23843311288453653
0.0,False,0.08,4,1.1924621145281993,0.30010420938021476,1.1924621145281993,1.1867958230819948,13,1.4433333333333336,0.65,0.37612926690901227,0.3634617888639217
0.0,True,0.08,4,1.1924621145281993,0.30010941586766837,1.1924621145281993,1.1867958230819948,13,1.4433333333333336,0.65,0.07741887651069437,0.36343526788878167
0.0,False,0.08,5,1.518529267696758,0.28516491738550975,1.518529267696758,1.518529267696758,15,1.2614285714285713,0.75,0.35008398493390896,0.26654621428328246
0.0,True,0.08,5,1.5194346437169488,0.2852844002054451,1.5194346437169488,1.5194346437169488,15,1.2614285714285713,0.75,0.11957685942476538,0.2665259884477994
0.0,False,0.08,6,1.326861076589925,0.28684998310606785,1.326861076589925,1.3226441435637692,16,1.1666666666666667,0.8,0.386487341825833,0.39178668385395443
0.0,True,0.08,6,1.326861076589925,0.2867455324048769,1.326861076589925,1.3226441435637692,16,1.1666666666666667,0.8,0.09441817123492353,0.40766632872826997
0.0,False,0.08,7,0.8041818178159269,0.2682853467120816,0.7855411832068433,0.7578738723898879,13,1.4399999999999997,0.65,0.34472234757629605,0.33865621567512266
0.0,True,0.08,7,0.8041818178159269,0.26826344572029265,0.7855411832068433,0.7578738723898879,13,1.4399999999999997,0.65,0.04349406534143485,0.3387938755876562
0.0,False,0.08,8,0.9825422963001343,0.29811056510355766,0.4253871783104734,0.38729213958665376,11,1.6200000000000003,0.55,0.25164134865328175,0.24351633552898205
0.0,True,0.08,8,0.9825422963001343,0.29970552422907754,0.4253871783104734,0.38729213958665376,9,2.0250000000000004,0.45,0.014243859568979812,0.24351633552898205
0.0,False,0.08,9,1.3307060855900956,0.27504277355490236,1.3307060855900956,1.3240648725589612,15,1.252857142857143,0.75,0.43198812930784686,0.43091619920773866
